TransID;ElemID
695599;91860
695599;99341
695599;101091
695599;101627
695599;101796
695599;102328
695599;102788
695599;103219
695599;103617
695599;103681
695599;103714
695599;107181
695599;107809
695599;110524
695599;110623
695599;111283
695599;111305
695599;112118
695599;113670
695599;114051
695599;116281
695599;116796
695599;118402
695599;120629
695599;120630
695599;121867
695599;122567
695599;123114
695599;123633
695599;124138
695599;124655
695599;124767
695599;124995
695599;125066
695599;126361
695599;126365
695599;126744
695599;127199
695599;127643
695599;128211
695599;128817
695599;128929
695605;123574
695609;53436
695609;86327
695609;93012
695609;94704
695609;103051
695609;104877
695609;126449
695610;79106
695610;108932
695610;122674
695613;103538
695613;115099
695613;122371
695613;125327
695620;122825
695624;79272
695624;99682
695624;99683
695624;112631
695624;114918
695624;122943
695624;124157
695624;124881
695624;127691
695624;128416
695624;128557
695629;122629
695631;102268
695631;102779
695637;98658
695638;90594
695645;98954
695652;129117
695655;129667
695658;125503
695658;125874
695658;129503
695661;91688
695661;109523
695663;103759
695663;126538
695664;129688
695666;103760
695679;123175
695679;126235
695680;122678
695680;124080
695680;125295
695680;125885
695681;96978
695681;123233
695681;123535
695681;125293
695681;128976
695685;108365
695686;125664
695698;128707
695699;99609
695702;128418
695705;102816
695707;101136
695707;129667
695709;102736
695712;122769
695715;100681
695716;79698
695716;101091
695718;107424
695723;64537
695726;119055
695737;105631
695737;105636
695737;124767
695742;103567
695742;129332
695743;91411
695743;91730
695743;107358
695743;118526
695744;94637
695744;102786
695744;102787
695744;103761
695744;111137
695744;117284
695744;118576
695744;125254
695744;129503
695746;118220
695748;125873
695748;129339
695750;90588
695750;90864
695750;98598
695750;99925
695750;118979
695750;122824
695750;123255
695750;126059
695750;129771
695752;119151
695752;128175
695757;124403
695757;124405
695758;91246
695769;128744
695779;119035
695779;125176
695781;100017
695785;95350
695785;99628
695785;122927
695785;124147
695785;128402
695793;92181
695793;101869
695793;122635
695793;122765
695793;122775
695793;123644
695793;124033
695793;127907
695793;128986
695795;87979
695795;100895
695795;129497
695799;129502
695806;109161
695808;119064
695808;126306
695808;129271
695809;124608
695815;124769
695818;95265
695818;114485
695818;122653
695818;122673
695818;122674
695818;122686
695818;122704
695818;122821
695818;126668
695818;128317
695818;128664
695818;128863
695818;129190
695818;129196
695818;129199
695818;129339
695818;129341
695818;129684
695819;91870
695819;108098
695819;114975
695820;80764
695826;122825
695826;128761
695831;123844
695837;78764
695837;79472
695837;103567
695840;83061
695840;122654
695840;124271
695840;125084
695840;125208
695840;125845
695840;126351
695840;127249
695840;128388
695840;128456
695840;128614
695840;128625
695840;128664
695840;129190
695840;129199
695840;129332
695840;129339
695840;129341
695840;129503
695840;129667
695843;122825
695843;123620
695846;74769
695846;88846
695846;91794
695846;96412
695846;102630
695846;103289
695846;103291
695846;103771
695846;104468
695846;109010
695846;110419
695846;118587
695846;126134
695847;92941
695847;101732
695852;129311
695852;129338
695855;121076
695858;108015
695859;99913
695859;118744
695861;95082
695861;104451
695861;106224
695861;123190
695861;123520
695861;127912
695867;101091
695877;113739
695878;122825
695879;123702
695886;79406
695886;79860
695886;87586
695886;89183
695886;90602
695886;92952
695886;97168
695886;100296
695886;104877
695886;109085
695886;109279
695886;113165
695886;116270
695886;122674
695886;122711
695886;122927
695886;123234
695886;123638
695886;124154
695886;124240
695886;124512
695886;124742
695886;125327
695886;125595
695886;125885
695886;126385
695886;126833
695886;127422
695886;128950
695892;119060
695892;126071
695908;89183
695908;100296
695908;124474
695908;124544
695908;129567
695912;60182
695912;92952
695912;114594
695913;129281
695914;126832
695914;126833
695916;79472
695916;122775
695916;123234
695916;125873
695916;128950
695925;124125
695928;92742
695928;108458
695928;122811
695928;126160
695928;127912
695928;129344
695928;129497
695929;124141
695929;125167
695929;127654
695929;128628
695938;127336
695944;128141
695946;100947
695947;128801
695949;103776
695954;123333
695962;21887
695962;122754
695962;125361
695962;128251
695963;122904
695964;91864
695964;123406
695976;102321
695987;126832
695987;129323
695989;92816
695993;129472
695993;129567
695994;123276
695994;125109
696000;123620
696000;125361
696000;129771
696003;106972
696003;109188
696003;122775
696003;128950
696003;129338
696005;101658
696014;114728
696022;93558
696022;121269
696022;122678
696022;122806
696022;122824
696022;123871
696022;124403
696022;125885
696022;125929
696022;127253
696022;128380
696026;92030
696027;128554
696028;124141
696033;127002
696035;123628
696036;119293
696048;127366
696049;101427
696049;114290
696052;47230
696052;129323
696053;106222
696053;127219
696055;125905
696057;98734
696057;124696
696067;97464
696069;100788
696072;96894
696072;122674
696072;125280
696074;120530
696074;129589
696079;77824
696079;105059
696079;129667
696085;129497
696086;127336
696092;76811
696092;125596
696092;129145
696104;128801
696105;98954
696109;122811
696114;97534
696115;128664
696115;128742
696115;129339
696115;129341
696118;91551
696118;94079
696118;122528
696118;125114
696118;128386
696123;103784
696125;128395
696125;128460
696125;129497
696128;122678
696128;125885
696128;127364
696128;128317
696128;129358
696131;62482
696131;91274
696131;103478
696131;111697
696131;121909
696131;128543
696140;100852
696140;113750
696141;68682
696141;94622
696141;107742
696141;120981
696141;125764
696141;126155
696141;126561
696144;122825
696145;129281
696150;91411
696155;106972
696163;129550
696163;129551
696165;126298
696165;128717
696166;102819
696168;50042
696174;124374
696174;124881
696174;128686
696176;125994
696181;105067
696181;125427
696181;128705
696185;127336
696187;124094
696192;86528
696192;124438
696193;91861
696193;101647
696193;122824
696193;124457
696193;125083
696193;129771
696195;100022
696195;118526
696195;125138
696198;96689
696198;129497
696205;93884
696209;115668
696210;96980
696213;101188
696219;102777
696219;124392
696219;126525
696222;114776
696222;124394
696225;89521
696226;94044
696226;94596
696233;126698
696233;128801
696240;110072
696240;122959
696240;124155
696242;122418
696245;85144
696249;116255
696252;125084
696260;87802
696260;89759
696260;127858
696263;108333
696263;123383
696263;128336
696272;121697
696273;69395
696273;120764
696273;123620
696273;123974
696273;125427
696273;129771
696285;114728
696288;91883
696288;95078
696288;122775
696293;124418
696305;126024
696311;112415
696311;125327
696311;126538
696311;127889
696311;127980
696315;128625
696315;129341
696315;129582
696320;96327
696320;107786
696320;128090
696323;85781
696323;128411
696348;72684
696354;122960
696354;128758
696376;122207
696376;126029
696377;110353
696378;101464
696378;126463
696383;119413
696387;101212
696387;122775
696396;121993
696396;125926
696396;126251
696396;126799
696396;128217
696400;76811
696406;97464
696406;127343
696410;111261
696417;124881
696417;126473
696425;122754
696425;123234
696425;124147
696425;125327
696425;125544
696425;127864
696425;128554
696426;128456
696429;72183
696429;99862
696429;102779
696429;111615
696429;115496
696429;115550
696429;122868
696429;122958
696429;122960
696429;123111
696429;123251
696429;123928
696429;123929
696429;124425
696429;124430
696429;124818
696429;125327
696429;125514
696429;125535
696429;125544
696429;125756
696429;126832
696429;126833
696429;126834
696429;128950
696429;129271
696437;122774
696442;127688
696444;105977
696457;70835
696457;89064
696457;94075
696457;122825
696457;128761
696457;128938
696458;87979
696458;95082
696458;111244
696463;92911
696472;124513
696472;125459
696472;125756
696474;126852
696482;115036
696482;116339
696482;124513
696482;124881
696482;127253
696486;105067
696491;122927
696491;127798
696497;104685
696507;129447
696515;102788
696518;128818
696520;78764
696520;95078
696525;99663
696525;111294
696527;109575
696528;106694
696531;92808
696531;97518
696531;129148
696535;91411
696535;105059
696535;121969
696535;125327
696540;125327
696540;126419
696540;126420
696543;89291
696548;128889
696549;92952
696549;104451
696553;114589
696556;123737
696556;125680
696557;124141
696563;129635
696566;91411
696567;69802
696569;121812
696569;125172
696576;111718
696583;94009
696583;108714
696583;123639
696584;94401
696584;100973
696584;103667
696584;107679
696592;99440
696592;122806
696592;122824
696592;129771
696594;126906
696598;90267
696604;129589
696611;103794
696612;76911
696615;127798
696619;82979
696619;122430
696620;125845
696622;126349
696626;125954
696626;125956
696626;126018
696626;128317
696629;126235
696637;125360
696639;91688
696639;115611
696643;58328
696643;74085
696643;85199
696643;88662
696643;90267
696643;97136
696643;103695
696643;105067
696643;109087
696643;115994
696643;125952
696643;127236
696643;128354
696643;128801
696643;129582
696644;124751
696644;127219
696644;127409
696645;96975
696649;111244
696649;124738
696649;125208
696650;118907
696650;118908
696655;109523
696655;127605
696666;129036
696667;106516
696668;127186
696672;33498
696679;91883
696679;96444
696679;115894
696681;107450
696681;124818
696681;127864
696687;129305
696689;127916
696689;128456
696689;128479
696691;56791
696691;104522
696691;114485
696691;117430
696691;122674
696691;122678
696691;122686
696691;122704
696691;123177
696691;124995
696691;125885
696691;126235
696691;126277
696691;126351
696691;126435
696691;126568
696691;128863
696691;129190
696691;129191
696691;129199
696691;129339
696691;129341
696691;129684
696692;79319
696692;119071
696692;129339
696696;87416
696699;107479
696707;129589
696712;95170
696712;101274
696714;101041
696714;127798
696717;98696
696720;109260
696720;118526
696720;123624
696720;124099
696720;125741
696720;126905
696720;127581
696720;127916
696720;128388
696720;129288
696720;129339
696722;87979
696722;91688
696722;119667
696722;122754
696722;123063
696722;125361
696722;128456
696722;128479
696722;128664
696722;129206
696722;129339
696722;129341
696724;119293
696728;129461
696729;122811
696729;127336
696737;122022
696745;121468
696748;109221
696754;100633
696755;125208
696755;127916
696756;125847
696756;126251
696756;128217
696756;128336
696759;111261
696760;103808
696760;103809
696760;112320
696760;115093
696760;126791
696765;94079
696769;120501
696770;97747
696770;111244
696770;120465
696778;90594
696781;122678
696781;125885
696781;129167
696782;97534
696782;100581
696782;111978
696782;124466
696784;65702
696791;98698
696793;114328
696793;115458
696793;120307
696793;121889
696793;125160
696793;125161
696793;125166
696793;126301
696793;126345
696793;127538
696793;127647
696795;32662
696795;32666
696795;33442
696795;112019
696795;121037
696795;122650
696795;124153
696795;127050
696798;47215
696803;95082
696804;122696
696807;127505
696810;118843
696811;119293
696815;89540
696815;93558
696815;99180
696815;122678
696815;125327
696816;94079
696817;104880
696817;111978
696817;124154
696817;124900
696817;124916
696817;128317
696821;97979
696821;107358
696821;122678
696821;125677
696821;125885
696823;91411
696823;125327
696823;127581
696823;128161
696829;86444
696829;109021
696832;122825
696835;124584
696835;129320
696842;121974
696846;128434
696849;107358
696849;123456
696849;125595
696855;111094
696858;128024
696860;94261
696860;94546
696864;121495
696865;128411
696865;128554
696867;122469
696867;128614
696873;103844
696875;96327
696878;127916
696889;103773
696891;112930
696891;122750
696891;123415
696891;124349
696895;125718
696896;125566
696896;128479
696896;129339
696899;108516
696903;129339
696906;80146
696911;106137
696912;92960
696912;96444
696912;123620
696912;129771
696915;93449
696924;124345
696929;110112
696929;128976
696931;114265
696931;117231
696935;129167
696939;129582
696943;109881
696943;126071
696943;127650
696947;120546
696950;112394
696954;104835
696958;129199
696960;105059
696970;119293
696971;91379
696971;96941
696971;102209
696971;113210
696971;120958
696971;122368
696978;122558
696983;89291
696983;93558
696983;104522
696983;104880
696983;111978
696983;117430
696983;122653
696983;122676
696983;122677
696983;124995
696983;126568
696983;128251
696983;128317
696983;128434
696983;129191
696983;129339
696983;129684
696987;107479
696987;126897
696993;123620
696993;129771
696994;93558
696994;125327
696998;103434
697003;77234
697008;122629
697010;124189
697010;125676
697010;129029
697013;30358
697013;93089
697013;93094
697013;126865
697013;128758
697017;109279
697017;120577
697021;104147
697027;114819
697029;129582
697037;102721
697040;127737
697050;87238
697053;128095
697053;129301
697057;127908
697063;123316
697065;102258
697065;109525
697065;116516
697065;120362
697065;123698
697065;125716
697065;125731
697065;126526
697067;129392
697072;75292
697072;93558
697072;124394
697072;128950
697072;129556
697082;105067
697084;91092
697084;126235
697084;127253
697089;87238
697089;114820
697093;109523
697102;114815
697102;118017
697108;89291
697108;97534
697108;122691
697108;125679
697108;129340
697113;103567
697113;122775
697114;102706
697114;125682
697114;128424
697116;115224
697129;101912
697133;129319
697136;122629
697137;114749
697143;102661
697143;102662
697143;124157
697143;124317
697143;124588
697143;128416
697143;129164
697147;127940
697151;71159
697151;71160
697151;71161
697151;71163
697151;71164
697151;96975
697151;99440
697151;104877
697151;117260
697151;122927
697151;122969
697151;123468
697151;124258
697151;125186
697151;125716
697151;125756
697151;126833
697151;128367
697151;128369
697151;128370
697157;111244
697159;84170
697159;111608
697160;123076
697160;124571
697162;128642
697174;78297
697185;91411
697185;127916
697186;71143
697186;100332
697186;123038
697186;123039
697186;124403
697187;90865
697191;125230
697192;129497
697193;127248
697194;113750
697198;127766
697201;125910
697203;128761
697204;128853
697212;103434
697214;127336
697222;95118
697222;102343
697222;126433
697225;87979
697225;89291
697225;93558
697225;101401
697225;103567
697225;111244
697225;117430
697225;122674
697225;122678
697225;122925
697225;125208
697225;125885
697225;128317
697225;128434
697225;129191
697225;129339
697226;121316
697236;122825
697236;123620
697236;129771
697239;103538
697239;122371
697239;123468
697239;124276
697239;125327
697240;128761
697245;101029
697245;103759
697249;104877
697249;122942
697249;127570
697249;127571
697250;91688
697250;129339
697250;129341
697252;106299
697257;115657
697257;126235
697259;100022
697259;105067
697259;120705
697264;104433
697266;119060
697266;129467
697268;93558
697268;122678
697268;125885
697268;126621
697268;127340
697269;91411
697270;129363
697270;129662
697282;128138
697282;128262
697288;111326
697288;125629
697292;107358
697292;122699
697292;127802
697292;128389
697292;128395
697292;128460
697294;127916
697298;94879
697298;97833
697298;124036
697298;128953
697298;129332
697305;83185
697309;125007
697313;87979
697313;95082
697313;111244
697313;128950
697316;128456
697327;122673
697327;125676
697332;119024
697332;123528
697336;127912
697340;34353
697340;99437
697340;116140
697340;129178
697341;126897
697341;127894
697341;127938
697344;127915
697345;116082
697346;126331
697354;123526
697361;123822
697364;117430
697370;112956
697370;115496
697370;129145
697384;116202
697386;92623
697392;79319
697393;97752
697393;101617
697393;116903
697393;118152
697393;125131
697393;126640
697393;128734
697394;93682
697394;124036
697398;122653
697398;129684
697404;124115
697406;129097
697407;113523
697407;122777
697412;122437
697415;99663
697416;92952
697416;100806
697416;101894
697416;105067
697416;107231
697416;127910
697416;128614
697416;129771
697420;107358
697420;117944
697420;126809
697420;128889
697422;91928
697426;99679
697426;102229
697426;102230
697426;102803
697426;103830
697426;113661
697426;129636
697429;73254
697432;123121
697435;103586
697435;123624
697435;125756
697435;129109
697435;129476
697438;124494
697438;124495
697438;124920
697440;123693
697440;129475
697445;99071
697448;91688
697448;97120
697448;102195
697448;102198
697448;102630
697448;102631
697448;116555
697448;124513
697448;125758
697449;96444
697449;123620
697449;129771
697451;102833
697451;107357
697460;126385
697467;128217
697468;96925
697468;107303
697468;122914
697471;112253
697476;99682
697476;111261
697476;122943
697476;125186
697476;125774
697477;77737
697477;92970
697477;98155
697477;102617
697477;102618
697477;103092
697477;103780
697479;119293
697479;125427
697480;96949
697493;103919
697494;127570
697496;56068
697499;79698
697500;127683
697500;127916
697505;77775
697505;103831
697505;107358
697508;127336
697509;100302
697512;73254
697514;93558
697514;128198
697515;101041
697515;124513
697515;125542
697521;97190
697521;102281
697521;124881
697534;129553
697536;93558
697536;106972
697536;124494
697536;124495
697536;124920
697538;91979
697539;91411
697539;126207
697540;123702
697541;124036
697546;116151
697546;122945
697550;105059
697553;91411
697553;128664
697553;129332
697553;129339
697553;129341
697563;127505
697568;95078
697568;98715
697571;123647
697571;125552
697574;92853
697576;102375
697576;102376
697578;51984
697578;54397
697581;87238
697581;110424
697581;111316
697581;115411
697581;122644
697581;122649
697581;122654
697581;122698
697581;123083
697581;123370
697581;124159
697581;124403
697581;124601
697581;125208
697581;127002
697581;127962
697581;128479
697581;128664
697581;129339
697581;129341
697581;129349
697581;129503
697583;123692
697586;103833
697586;126391
697587;123977
697589;106299
697599;99627
697614;47218
697614;121122
697614;122826
697614;123087
697628;99440
697628;127916
697628;128456
697631;129307
697636;113273
697636;124036
697636;126017
697643;38834
697643;59746
697643;71153
697643;71158
697643;71162
697643;71168
697643;79566
697643;87586
697643;87979
697643;91095
697643;96925
697643;109616
697643;110838
697643;122960
697643;123357
697643;123466
697643;124156
697643;124430
697643;124512
697643;124537
697643;124739
697643;124745
697643;126124
697643;128180
697643;128577
697643;128890
697646;61448
697646;94622
697646;98155
697646;123638
697660;79623
697660;92466
697660;92467
697660;101413
697660;102769
697660;103827
697664;127002
697665;79472
697665;87979
697665;103567
697665;108657
697675;112262
697675;123002
697680;124394
697683;98971
697687;125445
697690;129685
697691;124951
697691;125678
697694;101427
697694;122678
697694;124404
697694;125016
697694;125863
697694;125885
697694;129167
697699;103834
697708;129344
697708;129497
697709;122673
697709;128251
697709;129196
697709;129684
697711;98155
697711;102781
697711;124141
697717;92488
697718;123175
697718;129691
697719;114594
697724;91095
697724;93558
697731;127916
697731;128479
697732;127577
697734;122953
697736;128588
697738;90548
697741;103789
697741;126891
697741;126915
697744;126235
697744;129206
697749;109624
697756;113006
697757;97534
697757;101427
697757;110313
697761;129339
697765;127765
697768;128410
697780;106233
697780;116333
697783;128372
697784;129341
697787;126838
697790;114599
697791;91411
697791;104293
697798;75147
697798;92127
697798;94622
697798;98312
697798;106871
697798;122811
697798;125172
697798;126283
697798;128187
697798;128395
697798;129332
697804;105610
697804;127946
697807;79301
697807;121970
697811;128686
697817;123035
697818;76819
697818;97607
697818;125334
697818;127056
697818;128950
697821;111470
697821;123702
697821;129164
697824;107064
697824;111574
697824;126912
697824;129332
697827;112015
697828;128062
697835;107358
697835;126809
697835;128889
697837;71151
697837;71158
697837;126294
697839;93666
697839;98805
697839;125412
697839;127339
697839;128222
697840;105945
697840;125595
697840;126306
697841;128071
697843;98696
697843;100584
697844;121261
697844;121265
697846;90231
697847;127512
697847;127597
697857;102370
697857;108015
697860;91688
697864;122691
697864;123642
697864;129332
697867;125679
697867;129167
697869;92853
697869;97464
697869;101504
697869;127343
697870;126844
697872;125293
697875;122242
697877;106007
697877;109819
697880;71158
697880;71161
697880;71162
697880;129199
697880;129332
697881;89291
697881;91688
697881;92127
697881;93558
697881;121076
697881;124033
697881;126507
697881;128198
697882;78784
697882;93558
697882;113696
697882;124404
697882;125016
697882;129167
697884;97464
697884;125230
697884;126855
697887;97650
697887;99662
697887;111261
697887;124494
697887;124495
697887;124920
697887;124964
697887;128609
697887;129719
697897;79131
697897;101401
697897;102780
697897;105850
697897;122925
697897;128870
697897;129503
697899;101274
697903;115862
697903;124970
697903;124971
697903;125756
697907;122781
697912;127912
697912;129344
697912;129497
697916;122695
697922;94622
697922;122970
697932;91545
697932;97534
697932;121105
697938;124404
697940;128004
697942;104000
697945;96305
697945;96880
697945;96941
697947;63037
697947;87979
697947;89291
697947;91688
697947;103567
697947;111244
697947;122774
697947;122960
697947;124271
697947;127381
697947;129191
697949;122528
697949;127776
697951;103820
697955;124141
697958;102249
697958;119667
697958;124768
697962;129199
697967;106299
697972;101621
697974;123397
697974;127742
697974;129772
697976;128707
697978;127905
697978;127906
697985;122674
697986;127916
697986;129339
697990;92972
697993;127597
698007;102779
698007;128792
698008;127605
698008;128071
698011;124745
698013;96046
698021;90267
698021;126620
698021;127507
698032;114328
698032;129582
698035;119293
698035;123316
698035;125877
698036;78784
698044;63020
698044;77775
698044;89685
698046;96880
698046;104685
698046;124051
698046;128554
698051;125188
698054;114265
698056;96501
698063;89291
698063;122628
698065;128219
698073;99913
698073;104877
698073;111745
698073;119925
698073;121076
698073;122775
698079;85053
698079;125741
698081;68653
698081;91688
698081;93558
698081;111244
698081;121615
698081;122678
698081;122775
698081;123925
698081;125327
698081;127825
698081;128317
698081;128528
698081;129332
698081;129339
698087;124526
698102;82083
698102;102285
698102;103850
698102;113147
698102;113732
698114;103835
698119;115657
698119;126235
698125;79106
698125;120866
698125;122674
698125;122683
698125;126490
698125;127350
698128;124749
698128;129771
698132;123441
698133;117362
698146;100972
698146;122825
698146;123316
698146;123620
698152;121487
698152;122824
698169;125427
698171;129497
698173;97640
698179;105018
698187;97534
698187;104880
698187;111978
698187;121269
698192;127619
698198;103434
698198;125716
698199;127605
698199;128540
698203;94635
698203;95261
698203;98717
698207;127002
698208;100568
698208;108333
698213;122715
698213;129339
698214;91803
698217;87586
698217;101440
698217;104439
698217;111769
698217;122959
698217;122969
698217;123173
698217;123692
698217;124051
698217;124392
698217;125447
698217;125448
698217;126071
698217;127858
698217;128950
698217;129464
698219;91309
698219;99683
698219;103932
698219;122943
698219;125544
698220;127704
698224;128222
698224;129167
698232;92742
698232;107582
698232;122775
698232;129332
698233;115496
698242;129486
698244;127916
698248;124817
698250;128222
698260;122775
698262;109371
698271;87979
698271;95078
698271;108657
698271;111244
698271;121061
698271;123813
698271;126946
698272;125934
698272;126365
698273;89540
698273;108657
698273;121970
698275;102661
698275;102662
698281;103394
698283;87979
698283;124271
698286;126235
698287;105067
698292;128456
698292;128479
698299;122959
698299;124881
698300;116201
698300;124881
698300;126473
698307;101091
698307;117131
698316;107231
698316;122478
698316;129771
698320;79284
698327;122878
698327;125514
698327;126899
698327;129599
698330;78784
698330;128761
698335;129339
698340;129241
698344;114728
698347;107358
698347;123121
698349;100681
698349;123521
698349;126550
698358;125167
698358;127653
698358;127654
698358;128628
698358;129329
698358;129457
698365;128761
698365;129167
698368;97864
698369;107358
698369;126809
698369;128889
698370;74388
698380;79420
698380;104467
698380;105059
698380;123081
698380;126298
698380;127564
698380;127565
698382;126027
698385;96551
698392;122628
698392;122698
698392;129199
698398;78764
698398;79301
698398;100388
698398;104880
698398;105235
698398;111978
698398;126806
698398;128705
698404;127336
698405;101559
698405;104010
698411;129599
698413;122691
698413;124036
698418;129497
698423;60794
698426;129339
698427;68653
698427;101274
698427;112654
698427;116339
698427;122678
698427;129167
698431;124494
698431;124495
698431;124920
698434;69905
698443;96501
698450;83185
698455;96880
698463;116926
698463;117905
698463;121736
698463;121890
698463;129083
698463;129557
698467;129313
698469;124769
698472;67966
698475;86258
698478;93558
698478;104059
698480;128642
698486;128664
698486;129339
698486;129341
698486;129582
698488;91862
698488;95118
698488;101122
698488;103751
698488;103792
698488;115734
698488;116138
698488;116374
698488;122607
698488;122927
698488;124156
698488;126361
698488;126433
698488;126548
698488;126644
698488;127742
698488;129513
698489;107231
698489;115894
698492;96728
698492;104877
698495;127346
698499;128625
698504;68653
698504;91927
698504;93558
698504;99913
698504;122678
698520;120866
698520;122683
698520;125845
698522;79623
698522;88914
698522;92466
698522;92467
698529;122421
698529;122694
698533;127336
698534;122825
698534;123620
698534;129771
698540;101274
698540;124494
698540;124495
698540;124920
698543;103866
698544;125427
698552;103867
698557;113569
698558;127336
698561;95007
698561;102688
698561;109395
698563;101079
698563;104877
698565;88210
698570;129317
698574;114298
698574;126160
698574;128950
698580;127505
698582;104877
698582;123974
698582;129207
698582;129300
698582;129697
698586;111837
698586;115840
698588;125334
698598;125160
698599;126235
698599;129458
698604;84970
698604;125187
698607;58328
698610;122629
698617;122960
698621;32883
698621;47263
698621;124424
698629;83185
698629;102708
698631;106075
698632;127186
698632;129582
698638;126277
698640;111055
698655;105664
698660;103877
698660;103878
698666;122341
698666;129599
698668;112550
698675;103881
698678;127916
698678;128479
698688;77853
698688;114962
698688;124640
698696;122674
698696;126246
698696;129472
698699;102618
698699;114815
698702;94259
698704;126385
698707;100669
698707;103868
698707;103882
698707;109654
698710;96689
698710;125279
698716;123638
698716;126307
698720;129497
698726;95118
698726;96884
698726;97496
698726;100756
698726;102283
698726;103252
698726;103253
698726;103871
698726;103872
698726;107528
698726;110057
698726;110623
698726;112118
698726;122606
698726;122607
698726;122917
698726;122927
698726;125265
698726;125756
698726;126296
698726;126433
698726;126968
698726;128929
698726;129069
698726;129310
698726;129513
698726;129771
698728;114265
698728;129553
698738;120362
698738;123698
698738;125716
698739;115814
698739;122927
698739;122959
698739;123928
698739;125152
698739;126064
698739;126164
698739;126721
698739;127672
698747;103776
698758;127468
698768;108458
698768;122770
698768;127712
698768;128950
698771;102792
698771;102793
698773;123620
698773;129771
698777;102879
698778;78764
698778;106972
698778;108657
698786;48665
698786;96975
698786;97747
698786;103434
698786;103932
698786;104353
698786;105067
698786;112110
698786;116214
698786;122421
698786;122694
698786;122809
698786;124155
698786;125208
698786;125544
698786;125585
698786;126369
698786;126385
698786;126600
698786;127804
698789;107358
698789;126385
698792;123367
698792;128175
698794;122420
698794;129339
698804;124113
698808;118564
698808;129533
698809;128456
698819;104877
698819;125135
698823;106179
698823;124881
698825;79860
698825;104877
698830;103884
698831;103432
698831;103433
698831;125334
698832;128141
698837;68653
698837;70945
698837;122678
698841;107064
698841;111574
698846;108365
698846;126148
698846;126368
698851;102789
698855;97190
698855;99682
698855;99683
698855;122943
698856;105568
698856;122960
698856;124425
698856;129216
698861;127571
698864;126726
698875;75257
698879;127570
698879;127571
698879;128294
698881;87586
698881;107358
698881;124494
698881;124495
698881;124920
698883;128664
698883;129339
698883;129341
698886;124271
698888;129392
698890;109221
698890;124404
698890;129167
698895;87979
698895;92810
698895;94622
698895;96689
698895;98656
698895;124696
698896;80580
698896;121796
698896;124425
698901;103622
698904;101274
698904;122678
698904;125885
698907;99913
698910;97710
698918;101897
698922;127246
698927;128367
698927;128369
698927;128370
698938;101670
698939;68653
698939;101274
698939;122678
698939;123925
698939;124403
698939;128317
698939;129190
698940;124125
698940;129332
698940;129339
698945;123646
698947;114728
698950;116223
698955;122678
698959;47345
698959;78764
698959;124696
698963;123316
698975;123638
698975;125845
698981;59746
698981;93558
698981;122712
698981;124989
698982;112956
698982;124424
698982;125596
698982;129145
698984;122478
698984;129293
698984;129500
698988;124156
698988;124517
698989;111645
698989;113782
698989;121269
698989;125334
698993;91095
698993;106972
698995;72257
698995;96925
698997;129095
699000;85071
699000;106876
699000;119495
699000;122477
699004;122478
699004;122777
699004;129293
699004;129346
699007;122421
699007;122694
699008;127336
699009;126859
699013;111105
699017;123204
699021;87586
699021;97271
699021;98866
699021;104353
699021;114821
699021;122711
699021;122959
699021;125186
699021;128168
699023;125595
699024;99617
699029;100030
699029;123383
699029;125459
699030;91993
699030;114630
699030;124513
699030;129406
699033;126385
699039;129469
699042;68653
699042;122678
699042;124080
699042;124403
699042;124405
699042;125295
699043;128372
699047;103896
699053;78784
699055;127002
699057;125916
699060;57163
699068;99187
699068;99663
699068;103443
699068;111261
699068;125952
699068;126235
699069;103622
699072;122825
699072;122960
699075;125845
699077;101773
699080;104000
699080;124512
699087;122691
699087;123644
699087;128257
699091;128265
699092;99005
699092;106972
699092;129527
699096;128456
699099;129339
699100;90590
699100;112956
699100;118419
699100;124147
699100;125596
699100;127383
699102;124472
699106;127916
699106;128456
699109;107358
699109;124494
699109;124495
699109;124920
699109;128141
699112;129282
699118;123977
699119;129339
699120;128871
699126;89540
699129;124769
699129;125756
699132;96305
699132;96880
699138;127812
699145;126297
699149;128065
699154;110092
699160;119293
699160;122469
699163;125542
699165;127002
699177;105032
699177;111294
699177;112359
699177;127040
699179;96047
699182;103898
699187;109188
699188;125147
699190;127812
699192;129338
699201;125370
699201;127912
699203;129478
699207;127765
699211;81889
699211;92911
699211;124157
699211;124584
699215;129759
699217;108611
699219;122959
699219;123293
699219;123383
699226;91688
699227;119035
699237;129486
699241;125911
699243;91883
699243;122775
699244;125334
699244;127804
699244;129190
699250;112956
699250;129145
699253;123388
699258;129017
699263;98099
699273;102278
699273;128752
699274;123804
699277;129777
699280;124271
699283;125671
699289;24610
699289;47143
699301;101091
699301;112794
699301;117131
699301;126124
699301;128411
699303;104295
699303;123434
699304;121993
699310;122673
699314;115598
699314;122904
699314;123914
699315;107358
699315;124494
699315;124495
699315;124920
699320;122674
699323;94079
699323;97747
699323;104877
699323;106177
699323;106972
699323;122775
699323;129339
699330;102364
699330;128395
699334;92742
699334;122775
699334;123619
699337;70866
699337;121178
699337;122525
699337;122806
699337;122824
699337;124881
699337;125253
699337;125418
699337;125756
699342;105023
699343;127683
699345;93558
699345;122678
699349;90930
699353;106498
699353;122806
699353;128853
699353;129191
699353;129688
699355;89291
699355;122683
699355;127605
699355;128022
699355;128072
699355;129308
699355;129470
699355;129683
699356;111047
699360;127661
699362;86748
